Date,Rented Bike Count,Hour,Temperature(กษ),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(กษ),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
2018-09-01,1086,12,28.9,46,1.6,1966,16.1,2.96,0,0,Autumn,No Holiday,Yes
2018-09-01,1303,13,29.4,48,1.9,1942,17.2,2.88,0,0,Autumn,No Holiday,Yes
2018-09-01,1371,14,29.7,42,1.4,2000,15.4,2.37,0,0,Autumn,No Holiday,Yes
2018-09-01,1480,15,30,45,0.9,2000,16.7,2.1,0,0,Autumn,No Holiday,Yes
2018-09-01,1678,16,30.5,41,1.4,1930,15.7,1.95,0,0,Autumn,No Holiday,Yes
2018-09-01,1845,17,29.6,42,1.3,2000,15.3,0.98,0,0,Autumn,No Holiday,Yes
2018-09-01,1892,18,28.8,46,1.3,2000,16,0.58,0,0,Autumn,No Holiday,Yes
2018-09-01,1891,19,27.8,48,1.1,2000,15.7,0.08,0,0,Autumn,No Holiday,Yes
2018-09-01,1440,20,26.9,49,2.1,2000,15.2,0,0,0,Autumn,No Holiday,Yes
2018-09-01,1110,21,26,52,1.4,2000,15.3,0,0,0,Autumn,No Holiday,Yes
2018-09-01,992,22,25.1,53,2,2000,14.8,0,0,0,Autumn,No Holiday,Yes
2018-09-01,1523,23,24.4,54,1.6,2000,14.4,0,0,0,Autumn,No Holiday,Yes
2018-09-02,1336,0,23.5,56,1.5,2000,14.2,0,0,0,Autumn,No Holiday,Yes
2018-09-02,930,1,22.8,59,1.5,2000,14.3,0,0,0,Autumn,No Holiday,Yes
2018-09-02,610,2,22,60,1.2,2000,13.8,0,0,0,Autumn,No Holiday,Yes
2018-09-02,440,3,21.5,61,1.3,2000,13.6,0,0,0,Autumn,No Holiday,Yes
2018-09-02,255,4,21.1,62,1.8,2000,13.5,0,0,0,Autumn,No Holiday,Yes
2018-09-02,179,5,20.6,65,1.1,2000,13.7,0,0,0,Autumn,No Holiday,Yes
2018-09-02,249,6,20.2,66,1,2000,13.6,0,0,0,Autumn,No Holiday,Yes
2018-09-02,388,7,20.2,65,1.4,2000,13.4,0.16,0,0,Autumn,No Holiday,Yes
2018-09-02,576,8,21.3,57,1.3,2000,12.4,0.81,0,0,Autumn,No Holiday,Yes
2018-09-02,721,9,23.4,52,1.3,1997,12.9,1.53,0,0,Autumn,No Holiday,Yes
2018-09-02,802,10,25,47,1.5,2000,12.8,2.17,0,0,Autumn,No Holiday,Yes
2018-09-02,940,11,26.5,44,1.4,1958,13.2,2.62,0,0,Autumn,No Holiday,Yes
2018-09-02,1075,12,27.5,43,1.4,1959,13.7,2.75,0,0,Autumn,No Holiday,Yes
2018-09-02,1254,13,28.5,42,1.7,1990,14.3,2.94,0,0,Autumn,No Holiday,Yes
2018-09-02,1395,14,29.1,43,1.4,2000,15.2,2.39,0,0,Autumn,No Holiday,Yes
2018-09-02,1550,15,29.3,43,1.5,1958,15.4,2.4,0,0,Autumn,No Holiday,Yes
2018-09-02,1853,16,29.3,44,1.4,1997,15.7,1.32,0,0,Autumn,No Holiday,Yes
2018-09-02,2069,17,28.8,47,2,1998,16.3,1,0,0,Autumn,No Holiday,Yes
2018-09-02,2118,18,27.9,52,1.7,2000,17.1,0.2,0,0,Autumn,No Holiday,Yes
2018-09-02,1986,19,27.3,54,1.5,2000,17.1,0.05,0,0,Autumn,No Holiday,Yes
2018-09-02,1838,20,26.9,56,1.6,2000,17.3,0,0,0,Autumn,No Holiday,Yes
2018-09-02,1759,21,26.2,62,2.3,2000,18.3,0,0,0,Autumn,No Holiday,Yes
2018-09-02,1511,22,25.7,64,1.1,2000,18.3,0,0,0,Autumn,No Holiday,Yes
2018-09-02,1047,23,25.1,65,2.2,2000,18,0,0,0,Autumn,No Holiday,Yes
2018-09-03,763,0,24.7,67,1.2,2000,18.1,0,0,0,Autumn,No Holiday,Yes
2018-09-03,524,1,24.5,68,0.5,2000,18.1,0,0,0,Autumn,No Holiday,Yes
2018-09-03,321,2,24.3,68,1,2000,18,0,0,0,Autumn,No Holiday,Yes
2018-09-03,211,3,24.2,70,0.3,2000,18.3,0,0,0,Autumn,No Holiday,Yes
2018-09-03,153,4,24,70,1.2,2000,18.1,0,0,0,Autumn,No Holiday,Yes
2018-09-03,264,5,23.9,70,1.5,2000,18,0,0,0,Autumn,No Holiday,Yes
2018-09-03,656,6,23.8,71,1.2,2000,18.2,0,0,0,Autumn,No Holiday,Yes
2018-09-03,1287,7,23.9,71,0.4,2000,18.3,0.02,0,0,Autumn,No Holiday,Yes
2018-09-03,1580,8,24.2,70,1.4,2000,18.3,0.16,0,0,Autumn,No Holiday,Yes
2018-09-03,719,9,23.6,86,1.2,336,21.1,0.14,2,0,Autumn,No Holiday,Yes
2018-09-03,434,10,23.3,89,0.7,1716,21.3,0.2,0.5,0,Autumn,No Holiday,Yes
2018-09-03,443,11,23.7,86,0.6,1798,21.2,0.31,0,0,Autumn,No Holiday,Yes
2018-09-03,673,12,23.9,83,1.1,1901,20.8,0.27,0,0,Autumn,No Holiday,Yes
2018-09-03,731,13,24.9,78,1.5,1910,20.7,0.72,0,0,Autumn,No Holiday,Yes
2018-09-03,532,14,25.6,77,0.8,1930,21.2,0.78,0,0,Autumn,No Holiday,Yes
2018-09-03,137,15,25.7,81,0.7,1825,22.1,0.43,0,0,Autumn,No Holiday,Yes
2018-09-03,39,16,25.5,91,1.3,403,23.9,0.23,3.5,0,Autumn,No Holiday,Yes
2018-09-03,23,17,22.7,96,4.9,452,22,0.07,13,0,Autumn,No Holiday,Yes
2018-09-03,113,18,21.9,97,1.8,757,21.3,0.02,13,0,Autumn,No Holiday,Yes
2018-09-03,73,19,21.7,97,0.2,1154,21.1,0.01,1,0,Autumn,No Holiday,Yes
2018-09-03,151,20,21.5,97,0.3,2000,20.9,0,0.5,0,Autumn,No Holiday,Yes
2018-09-03,110,21,21.6,97,0.5,646,21,0,0.5,0,Autumn,No Holiday,Yes
2018-09-03,379,22,21.7,97,0.4,440,21.1,0,0.5,0,Autumn,No Holiday,Yes
2018-09-03,486,23,21.7,97,0.8,838,21.1,0,0,0,Autumn,No Holiday,Yes
2018-09-04,500,0,21.4,97,0.1,404,20.8,0,0,0,Autumn,No Holiday,Yes
2018-09-04,486,1,21.3,97,1.1,570,20.7,0,0,0,Autumn,No Holiday,Yes
2018-09-04,324,2,20.9,96,0.4,970,20.2,0,0,0,Autumn,No Holiday,Yes
2018-09-04,223,3,20.6,97,0.2,500,20.1,0,0,0,Autumn,No Holiday,Yes
2018-09-04,186,4,20.4,97,2.7,704,19.9,0,0,0,Autumn,No Holiday,Yes
2018-09-04,219,5,20.2,97,1.2,528,19.7,0,0,0,Autumn,No Holiday,Yes
2018-09-04,602,6,20,97,0,647,19.5,0,0,0,Autumn,No Holiday,Yes
2018-09-04,1289,7,20.1,97,1.9,443,19.6,0.03,0,0,Autumn,No Holiday,Yes
2018-09-04,2059,8,20.5,90,1.9,490,18.7,0.53,0,0,Autumn,No Holiday,Yes
2018-09-04,1083,9,21.6,81,2.3,1669,18.1,1.2,0,0,Autumn,No Holiday,Yes
2018-09-04,822,10,23.1,73,3.1,2000,17.9,2.24,0,0,Autumn,No Holiday,Yes
2018-09-04,940,11,24.5,64,2.7,2000,17.2,2.7,0,0,Autumn,No Holiday,Yes
2018-09-04,995,12,25.8,57,2.8,2000,16.6,3.02,0,0,Autumn,No Holiday,Yes
2018-09-04,997,13,26.5,58,2.8,2000,17.5,2.87,0,0,Autumn,No Holiday,Yes
2018-09-04,987,14,27.4,52,3.8,1998,16.6,2.67,0,0,Autumn,No Holiday,Yes
2018-09-04,1178,15,26.7,51,3.4,2000,15.7,2.09,0,0,Autumn,No Holiday,Yes
2018-09-04,1429,16,27.1,47,4.3,2000,14.8,1.82,0,0,Autumn,No Holiday,Yes
2018-09-04,1993,17,27.6,47,3.3,2000,15.2,1.49,0,0,Autumn,No Holiday,Yes
2018-09-04,3166,18,26.8,53,2.6,2000,16.4,0.8,0,0,Autumn,No Holiday,Yes
2018-09-04,2491,19,25.1,49,3.1,2000,13.6,0.18,0,0,Autumn,No Holiday,Yes
2018-09-04,2259,20,23.7,49,3.3,2000,12.3,0,0,0,Autumn,No Holiday,Yes
2018-09-04,2212,21,22.9,55,3,2000,13.3,0,0,0,Autumn,No Holiday,Yes
2018-09-04,1856,22,22.2,58,1.5,2000,13.5,0,0,0,Autumn,No Holiday,Yes
2018-09-04,1233,23,21.7,60,0.5,2000,13.5,0,0,0,Autumn,No Holiday,Yes
2018-09-05,983,0,21.1,64,1.5,2000,14,0,0,0,Autumn,No Holiday,Yes
2018-09-05,748,1,20.9,66,1.1,2000,14.3,0,0,0,Autumn,No Holiday,Yes
2018-09-05,493,2,20.6,72,0.9,2000,15.3,0,0,0,Autumn,No Holiday,Yes
2018-09-05,376,3,20.2,77,0.4,2000,16,0,0,0,Autumn,No Holiday,Yes
2018-09-05,220,4,19.9,81,0.2,2000,16.5,0,0,0,Autumn,No Holiday,Yes
2018-09-05,249,5,19.7,82,0.5,2000,16.5,0,0,0,Autumn,No Holiday,Yes
2018-09-05,676,6,19.8,82,0.5,2000,16.6,0,0,0,Autumn,No Holiday,Yes
2018-09-05,1487,7,19.8,79,0.9,2000,16,0.13,0,0,Autumn,No Holiday,Yes
2018-09-05,2312,8,21.2,69,1.9,2000,15.2,0.74,0,0,Autumn,No Holiday,Yes
2018-09-05,1195,9,23.4,59,3,1974,14.9,1.46,0,0,Autumn,No Holiday,Yes
2018-09-05,847,10,25.4,49,3.9,1996,13.9,2.13,0,0,Autumn,No Holiday,Yes
2018-09-05,937,11,26.4,47,2.9,2000,14.1,2.38,0,0,Autumn,No Holiday,Yes
2018-09-05,1072,12,27.1,44,5,2000,13.7,2.8,0,0,Autumn,No Holiday,Yes
2018-09-05,1039,13,27.3,46,4.8,1983,14.6,2.92,0,0,Autumn,No Holiday,Yes
2018-09-05,989,14,27.9,42,5,1914,13.7,2.79,0,0,Autumn,No Holiday,Yes
2018-09-05,1131,15,28.1,43,5.1,1929,14.3,2.65,0,0,Autumn,No Holiday,Yes
2018-09-05,1446,16,28.2,37,4,1987,12.1,2.03,0,0,Autumn,No Holiday,Yes
2018-09-05,2068,17,27.7,40,5,2000,12.8,1.51,0,0,Autumn,No Holiday,Yes
2018-09-05,3160,18,27,45,2.4,2000,14,0.77,0,0,Autumn,No Holiday,Yes
2018-09-05,2468,19,25.4,55,3.2,2000,15.6,0.15,0,0,Autumn,No Holiday,Yes
2018-09-05,2177,20,24.5,64,2,2000,17.2,0,0,0,Autumn,No Holiday,Yes
2018-09-05,2024,21,23.9,75,2.3,1975,19.1,0,0,0,Autumn,No Holiday,Yes
2018-09-05,1798,22,23.6,82,1.8,1673,20.3,0,0,0,Autumn,No Holiday,Yes
2018-09-05,1219,23,23,83,1.8,1469,19.9,0,0,0,Autumn,No Holiday,Yes
2018-09-06,963,0,22.5,83,0.5,1593,19.4,0,0,0,Autumn,No Holiday,Yes
2018-09-06,743,1,21.9,85,0.2,1410,19.2,0,0,0,Autumn,No Holiday,Yes
2018-09-06,531,2,21.6,86,0.2,1353,19.1,0,0,0,Autumn,No Holiday,Yes
2018-09-06,320,3,21.5,85,0.1,1282,18.8,0,0,0,Autumn,No Holiday,Yes
2018-09-06,215,4,21.6,87,0.4,951,19.3,0,0,0,Autumn,No Holiday,Yes
2018-09-06,247,5,21.7,87,0.6,846,19.4,0,0,0,Autumn,No Holiday,Yes
2018-09-06,680,6,21.4,84,0.8,1506,18.5,0,0,0,Autumn,No Holiday,Yes
2018-09-06,1438,7,20.9,83,0.4,1388,17.8,0.09,0,0,Autumn,No Holiday,Yes
2018-09-06,2270,8,21.8,77,0.9,1419,17.5,0.43,0,0,Autumn,No Holiday,Yes
2018-09-06,1186,9,23.5,72,0.5,1485,18.1,0.95,0,0,Autumn,No Holiday,Yes
2018-09-06,835,10,24.6,70,1.2,1454,18.7,0.96,0,0,Autumn,No Holiday,Yes
2018-09-06,941,11,25.9,63,2.5,1693,18.3,1.32,0,0,Autumn,No Holiday,Yes
2018-09-06,1041,12,26.9,60,2.3,1592,18.4,1.67,0,0,Autumn,No Holiday,Yes
2018-09-06,1049,13,28,52,2.3,1642,17.2,1.85,0,0,Autumn,No Holiday,Yes
2018-09-06,1032,14,27.9,47,3.2,1869,15.5,1.65,0,0,Autumn,No Holiday,Yes
2018-09-06,1089,15,27.8,48,3,1880,15.7,0.93,0,0,Autumn,No Holiday,Yes
2018-09-06,1292,16,26.9,55,3.9,1909,17,0.54,0,0,Autumn,No Holiday,Yes
2018-09-06,1525,17,26.6,63,3,2000,18.9,0.43,0,0,Autumn,No Holiday,Yes
2018-09-06,2497,18,25.8,58,2.9,2000,16.9,0.16,0,0,Autumn,No Holiday,Yes
2018-09-06,1990,19,25.3,71,3.3,2000,19.6,0.05,0,0,Autumn,No Holiday,Yes
2018-09-06,1900,20,25.1,71,3.6,2000,19.4,0,0,0,Autumn,No Holiday,Yes
2018-09-06,1851,21,24.6,70,2.5,2000,18.7,0,0,0,Autumn,No Holiday,Yes
2018-09-06,1641,22,24.3,71,2.5,1992,18.6,0,0,0,Autumn,No Holiday,Yes
2018-09-06,562,23,23.9,71,4.7,1982,18.3,0,0,0,Autumn,No Holiday,Yes
2018-09-07,556,0,21.3,82,3.5,1933,18,0,1,0,Autumn,No Holiday,Yes
2018-09-07,345,1,21.6,77,2.6,1777,17.3,0,0,0,Autumn,No Holiday,Yes
2018-09-07,259,2,21.3,76,2.2,1559,16.8,0,0.5,0,Autumn,No Holiday,Yes
2018-09-07,259,3,21.1,75,1.8,1551,16.4,0,0,0,Autumn,No Holiday,Yes
2018-09-07,185,4,20.8,66,1.5,1719,14.2,0,0,0,Autumn,No Holiday,Yes
2018-09-07,247,5,20.5,67,1.2,1649,14.1,0,0,0,Autumn,No Holiday,Yes
2018-09-07,624,6,20.2,70,1.6,1690,14.5,0,0,0,Autumn,No Holiday,Yes
2018-09-07,1346,7,20.3,74,1.8,1372,15.5,0.07,0,0,Autumn,No Holiday,Yes
2018-09-07,2260,8,20.5,78,2.5,1250,16.5,0.32,0,0,Autumn,No Holiday,Yes
2018-09-07,1194,9,21.3,63,2.7,1969,13.9,1.15,0,0,Autumn,No Holiday,Yes
2018-09-07,896,10,22.6,58,1.8,1962,13.9,2.02,0,0,Autumn,No Holiday,Yes
2018-09-07,988,11,23.8,51,3.5,1970,13,2.62,0,0,Autumn,No Holiday,Yes
2018-09-07,1213,12,24.2,50,3.8,2000,13.1,2.85,0,0,Autumn,No Holiday,Yes
2018-09-07,1119,13,24.3,50,2.9,2000,13.2,2.37,0,0,Autumn,No Holiday,Yes
2018-09-07,1187,14,25.2,43,3.2,1981,11.7,2.59,0,0,Autumn,No Holiday,Yes
2018-09-07,1391,15,24.7,44,4.2,2000,11.6,1.92,0,0,Autumn,No Holiday,Yes
2018-09-07,1577,16,25.2,39,2.8,1987,10.2,1.65,0,0,Autumn,No Holiday,Yes
2018-09-07,2183,17,24.5,37,3.2,2000,8.8,1.04,0,0,Autumn,No Holiday,Yes
2018-09-07,3154,18,24.4,34,2.4,2000,7.5,0.84,0,0,Autumn,No Holiday,Yes
2018-09-07,2365,19,22.6,39,2.8,2000,7.9,0.14,0,0,Autumn,No Holiday,Yes
2018-09-07,1959,20,21.6,43,1.4,2000,8.4,0,0,0,Autumn,No Holiday,Yes
2018-09-07,1915,21,20.6,48,2.1,2000,9.1,0,0,0,Autumn,No Holiday,Yes
2018-09-07,1796,22,19.8,51,1.2,2000,9.3,0,0,0,Autumn,No Holiday,Yes
2018-09-07,1363,23,19.4,50,2.8,2000,8.6,0,0,0,Autumn,No Holiday,Yes
2018-09-08,1107,0,19.2,53,3.7,2000,9.3,0,0,0,Autumn,No Holiday,Yes
2018-09-08,1001,1,18.9,55,2.3,2000,9.6,0,0,0,Autumn,No Holiday,Yes
2018-09-08,692,2,18.5,57,2.3,2000,9.8,0,0,0,Autumn,No Holiday,Yes
2018-09-08,504,3,17.8,60,0.2,2000,9.9,0,0,0,Autumn,No Holiday,Yes
2018-09-08,285,4,17.2,66,0.6,2000,10.7,0,0,0,Autumn,No Holiday,Yes
2018-09-08,227,5,16.7,70,0.8,2000,11.1,0,0,0,Autumn,No Holiday,Yes
2018-09-08,322,6,16.2,70,0.3,2000,10.7,0,0,0,Autumn,No Holiday,Yes
2018-09-08,511,7,16,70,1.1,2000,10.5,0.11,0,0,Autumn,No Holiday,Yes
2018-09-08,827,8,17.1,57,1,1979,8.5,0.76,0,0,Autumn,No Holiday,Yes
2018-09-08,956,9,19.9,51,0.6,1906,9.4,1.46,0,0,Autumn,No Holiday,Yes
2018-09-08,1096,10,22.2,43,0.9,1891,9,2.09,0,0,Autumn,No Holiday,Yes
2018-09-08,1179,11,24.2,41,1.5,1818,10.1,2.62,0,0,Autumn,No Holiday,Yes
2018-09-08,1273,12,25.2,36,2.4,1995,9,2.93,0,0,Autumn,No Holiday,Yes
2018-09-08,1505,13,26.1,32,3,1985,8.1,3.06,0,0,Autumn,No Holiday,Yes
2018-09-08,1554,14,26.8,31,2.8,2000,8.2,2.96,0,0,Autumn,No Holiday,Yes
2018-09-08,1792,15,26.9,33,2.9,1997,9.2,2.65,0,0,Autumn,No Holiday,Yes
2018-09-08,1943,16,27.7,32,1.4,2000,9.4,2.05,0,0,Autumn,No Holiday,Yes
2018-09-08,2167,17,27.2,35,1.7,2000,10.3,1.32,0,0,Autumn,No Holiday,Yes
2018-09-08,2255,18,25.7,38,1.5,2000,10.3,0.64,0,0,Autumn,No Holiday,Yes
2018-09-08,1978,19,24,41,1.9,2000,9.9,0.1,0,0,Autumn,No Holiday,Yes
2018-09-08,1944,20,22.8,45,2,2000,10.2,0,0,0,Autumn,No Holiday,Yes
2018-09-08,1878,21,22.1,49,1.7,2000,10.8,0,0,0,Autumn,No Holiday,Yes
2018-09-08,1675,22,21.5,51,2,2000,10.9,0,0,0,Autumn,No Holiday,Yes
2018-09-08,1142,23,20.7,52,1.4,2000,10.4,0,0,0,Autumn,No Holiday,Yes
2018-09-09,1185,0,19.6,53,1.5,2000,9.7,0,0,0,Autumn,No Holiday,Yes
2018-09-09,835,1,18.8,54,0.1,2000,9.2,0,0,0,Autumn,No Holiday,Yes
2018-09-09,589,2,18.1,57,0.3,2000,9.4,0,0,0,Autumn,No Holiday,Yes
2018-09-09,395,3,17.4,57,0.6,2000,8.7,0,0,0,Autumn,No Holiday,Yes
2018-09-09,264,4,17,59,0,2000,8.9,0,0,0,Autumn,No Holiday,Yes
2018-09-09,165,5,16.3,66,0.5,2000,9.9,0,0,0,Autumn,No Holiday,Yes
2018-09-09,255,6,15.8,69,0.9,2000,10.1,0,0,0,Autumn,No Holiday,Yes
2018-09-09,366,7,15.7,68,0.9,2000,9.8,0.05,0,0,Autumn,No Holiday,Yes
2018-09-09,644,8,17.4,56,0.8,2000,8.5,0.49,0,0,Autumn,No Holiday,Yes
2018-09-09,803,9,20.4,51,1.8,2000,9.9,1.43,0,0,Autumn,No Holiday,Yes
2018-09-09,928,10,22.9,45,1.5,2000,10.3,2.1,0,0,Autumn,No Holiday,Yes
2018-09-09,1051,11,24.4,41,1.3,1982,10.2,2.61,0,0,Autumn,No Holiday,Yes
2018-09-09,1220,12,25.9,39,1.2,1950,10.8,2.89,0,0,Autumn,No Holiday,Yes
2018-09-09,1432,13,27.2,32,1.7,2000,9,3.12,0,0,Autumn,No Holiday,Yes
2018-09-09,1662,14,28.2,29,2,2000,8.4,3.09,0,0,Autumn,No Holiday,Yes
2018-09-09,1877,15,28.9,27,1.8,2000,8,2.9,0,0,Autumn,No Holiday,Yes
2018-09-09,2099,16,27.1,35,0.9,2000,10.3,1.27,0,0,Autumn,No Holiday,Yes
2018-09-09,2201,17,27.7,33,1.1,2000,9.9,1.21,0,0,Autumn,No Holiday,Yes
2018-09-09,2368,18,26,35,0.3,2000,9.3,0.2,0,0,Autumn,No Holiday,Yes
2018-09-09,2033,19,24.1,56,2.5,2000,14.7,0.04,0,0,Autumn,No Holiday,Yes
2018-09-09,1930,20,22.9,58,2.6,2000,14.1,0,0,0,Autumn,No Holiday,Yes
2018-09-09,1820,21,22.2,57,1.2,2000,13.2,0,0,0,Autumn,No Holiday,Yes
2018-09-09,1291,22,21.8,54,1.6,2000,12,0,0,0,Autumn,No Holiday,Yes
2018-09-09,941,23,21.2,56,2.5,2000,12,0,0,0,Autumn,No Holiday,Yes
2018-09-10,792,0,20.7,57,1.8,2000,11.8,0,0,0,Autumn,No Holiday,Yes
2018-09-10,487,1,20.5,58,1.7,2000,11.9,0,0,0,Autumn,No Holiday,Yes
2018-09-10,332,2,20,59,1.5,2000,11.7,0,0,0,Autumn,No Holiday,Yes
2018-09-10,176,3,19.7,60,1.9,2000,11.7,0,0,0,Autumn,No Holiday,Yes
2018-09-10,188,4,19.4,61,1.6,2000,11.6,0,0,0,Autumn,No Holiday,Yes
2018-09-10,226,5,19.1,62,1.6,2000,11.6,0,0,0,Autumn,No Holiday,Yes
2018-09-10,691,6,18.7,64,0.9,2000,11.7,0,0,0,Autumn,No Holiday,Yes
2018-09-10,1463,7,18.9,63,1.8,2000,11.6,0.09,0,0,Autumn,No Holiday,Yes
2018-09-10,2278,8,20.1,57,1.6,2000,11.3,0.73,0,0,Autumn,No Holiday,Yes
2018-09-10,1125,9,22.3,52,1.9,2000,11.9,1.43,0,0,Autumn,No Holiday,Yes
2018-09-10,862,10,24,47,1.6,1996,11.9,2.08,0,0,Autumn,No Holiday,Yes
2018-09-10,934,11,25.3,44,1.2,1948,12.1,2.59,0,0,Autumn,No Holiday,Yes
2018-09-10,1095,12,26.7,40,1.4,2000,11.9,2.92,0,0,Autumn,No Holiday,Yes
2018-09-10,1057,13,27.1,38,1.7,2000,11.5,2.56,0,0,Autumn,No Holiday,Yes
2018-09-10,1064,14,27.8,37,1.4,1983,11.7,2.67,0,0,Autumn,No Holiday,Yes
2018-09-10,1249,15,27.6,38,1.4,2000,11.9,2.09,0,0,Autumn,No Holiday,Yes
2018-09-10,1467,16,27.5,39,1.5,2000,12.3,1.46,0,0,Autumn,No Holiday,Yes
2018-09-10,2147,17,26.6,40,1.4,2000,11.8,0.69,0,0,Autumn,No Holiday,Yes
2018-09-10,3298,18,25.9,42,1.1,2000,11.9,0.48,0,0,Autumn,No Holiday,Yes
2018-09-10,2518,19,24.4,47,2,2000,12.3,0.05,0,0,Autumn,No Holiday,Yes
2018-09-10,2240,20,23.4,48,1.8,2000,11.7,0,0,0,Autumn,No Holiday,Yes
2018-09-10,2090,21,22.5,48,1.4,2000,10.9,0,0,0,Autumn,No Holiday,Yes
2018-09-10,1779,22,21.7,50,1.6,2000,10.8,0,0,0,Autumn,No Holiday,Yes
2018-09-10,1223,23,20.8,51,1.7,2000,10.2,0,0,0,Autumn,No Holiday,Yes
2018-09-11,910,0,20.1,52,1.5,2000,9.9,0,0,0,Autumn,No Holiday,Yes
2018-09-11,662,1,19.5,52,1.3,2000,9.3,0,0,0,Autumn,No Holiday,Yes
2018-09-11,435,2,18.9,52,1.1,2000,8.8,0,0,0,Autumn,No Holiday,Yes
2018-09-11,261,3,18.2,52,1.5,2000,8.1,0,0,0,Autumn,No Holiday,Yes
2018-09-11,193,4,17.7,52,1.5,2000,7.7,0,0,0,Autumn,No Holiday,Yes
2018-09-11,258,5,17.2,54,1.3,2000,7.7,0,0,0,Autumn,No Holiday,Yes
2018-09-11,678,6,17,55,1.2,2000,7.8,0,0,0,Autumn,No Holiday,Yes
2018-09-11,1556,7,16.9,55,1.4,2000,7.7,0.07,0,0,Autumn,No Holiday,Yes
2018-09-11,2369,8,17.8,53,1.4,2000,8,0.51,0,0,Autumn,No Holiday,Yes
2018-09-11,1234,9,19.8,49,1.9,2000,8.7,1.24,0,0,Autumn,No Holiday,Yes
2018-09-11,922,10,21.9,43,1.1,2000,8.7,1.89,0,0,Autumn,No Holiday,Yes
2018-09-11,1012,11,23.7,40,2,2000,9.2,2.6,0,0,Autumn,No Holiday,Yes
2018-09-11,1192,12,24.5,40,1.3,1973,10,2.64,0,0,Autumn,No Holiday,Yes
2018-09-11,1102,13,25.7,40,2.2,1997,11,2.98,0,0,Autumn,No Holiday,Yes
2018-09-11,1115,14,25.8,37,1.5,1995,9.9,2.22,0,0,Autumn,No Holiday,Yes
2018-09-11,1222,15,26,40,1.9,2000,11.3,1.53,0,0,Autumn,No Holiday,Yes
2018-09-11,1527,16,25.5,44,1.4,2000,12.3,1,0,0,Autumn,No Holiday,Yes
2018-09-11,2171,17,25.4,44,1.2,2000,12.2,0.84,0,0,Autumn,No Holiday,Yes
2018-09-11,3222,18,24.7,45,0.7,2000,11.9,0.3,0,0,Autumn,No Holiday,Yes
2018-09-11,2455,19,23.7,49,1.8,2000,12.3,0.03,0,0,Autumn,No Holiday,Yes
2018-09-11,2072,20,22.9,48,1.2,2000,11.2,0,0,0,Autumn,No Holiday,Yes
2018-09-11,2018,21,22.2,50,1.3,2000,11.2,0,0,0,Autumn,No Holiday,Yes
2018-09-11,1868,22,21.6,52,1.9,2000,11.3,0,0,0,Autumn,No Holiday,Yes
2018-09-11,1240,23,20.9,53,1.8,2000,10.9,0,0,0,Autumn,No Holiday,Yes
2018-09-12,949,0,20.2,54,1.2,2000,10.5,0,0,0,Autumn,No Holiday,Yes
2018-09-12,691,1,19.6,56,1.2,2000,10.5,0,0,0,Autumn,No Holiday,Yes
2018-09-12,462,2,19,56,0.9,2000,10,0,0,0,Autumn,No Holiday,Yes
2018-09-12,297,3,18.4,57,1.3,2000,9.7,0,0,0,Autumn,No Holiday,Yes
2018-09-12,215,4,18,59,1.5,2000,9.8,0,0,0,Autumn,No Holiday,Yes
2018-09-12,241,5,17.5,60,1.6,2000,9.6,0,0,0,Autumn,No Holiday,Yes
2018-09-12,656,6,17,63,1.3,2000,9.8,0,0,0,Autumn,No Holiday,Yes
2018-09-12,1551,7,16.8,61,1.3,2000,9.2,0.06,0,0,Autumn,No Holiday,Yes
2018-09-12,2391,8,18.2,56,1.5,1994,9.2,0.62,0,0,Autumn,No Holiday,Yes
2018-09-12,1234,9,20.8,48,1.1,2000,9.3,1.38,0,0,Autumn,No Holiday,Yes
2018-09-12,923,10,22.7,45,1.5,2000,10.1,2.08,0,0,Autumn,No Holiday,Yes
2018-09-12,1017,11,24.8,44,2.1,1955,11.7,2.55,0,0,Autumn,No Holiday,Yes
2018-09-12,1165,12,26.3,44,1.2,1966,13,2.91,0,0,Autumn,No Holiday,Yes
2018-09-12,1066,13,26.8,45,1.8,1984,13.8,2.6,0,0,Autumn,No Holiday,Yes
2018-09-12,1087,14,26.9,45,1.6,2000,13.9,2.27,0,0,Autumn,No Holiday,Yes
2018-09-12,1251,15,27.7,41,1.6,1969,13.2,1.98,0,0,Autumn,No Holiday,Yes
2018-09-12,1494,16,27.8,42,1.7,1974,13.7,1.98,0,0,Autumn,No Holiday,Yes
2018-09-12,2129,17,27.8,41,1.9,1999,13.3,1.27,0,0,Autumn,No Holiday,Yes
2018-09-12,3256,18,27,44,1.4,2000,13.6,0.62,0,0,Autumn,No Holiday,Yes
2018-09-12,2443,19,25.4,50,0.6,2000,14.2,0.07,0,0,Autumn,No Holiday,Yes
2018-09-12,2146,20,24,56,0.5,1890,14.6,0,0,0,Autumn,No Holiday,Yes
2018-09-12,2012,21,23.2,57,1.1,2000,14.2,0,0,0,Autumn,No Holiday,Yes
2018-09-12,1824,22,22.6,60,1,2000,14.4,0,0,0,Autumn,No Holiday,Yes
2018-09-12,1309,23,22.2,62,0.8,2000,14.5,0,0,0,Autumn,No Holiday,Yes
2018-09-13,968,0,21.9,62,1,1822,14.2,0,0,0,Autumn,No Holiday,Yes
